invoice_number,invoice_date,total_amount,vendor_name,currency,file_name,blur_score,contrast_score,ocr_confidence,num_pages_fake,subtotal,tax,tax_rate,tax_to_total_ratio,math_error,math_error_pct,total_amount_log,subtotal_log,is_small_invoice,is_medium_invoice,is_large_invoice,is_very_large_invoice,blur_ocr_interaction,blur_contrast_ratio,ocr_blur_product,blur_squared,ocr_squared,contrast_squared,overall_image_quality,is_critical_low_blur,is_low_blur,is_excellent_blur,is_low_ocr,is_medium_ocr,is_high_ocr,is_low_contrast,is_multipage,is_high_risk_ocr,is_multipage_low_quality,day_of_week,is_weekend,is_monday,month,is_month_end,quarter,vendor_name_length,vendor_has_numbers,vendor_all_caps,vendor_frequency,is_rare_vendor,is_frequent_vendor,vendor_avg_amount,amount_vs_vendor_avg,amount_zscore,is_amount_outlier,amount_rolling_mean,amount_rolling_std,label_quality_bad,label_failure
88120080,2000-01-01,500.0,DOB: DE- ADEA ENE RN:,UNK,88120080.jpg,120.12175099418037,34.5453595877379,0.6636900998683468,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,63.28553801554412,1.9321793971898165,0.6328553801554413,4455.273343173626,0.8989480584964412,1193.3818690461148,0.6845531880960701,0,0,0,0,0,1,0,0,0,0,5,1,0,1,0,1,21,0,1,1,1,0,0.0,0.0,-0.0283393021245756,0,34.45900000000011,31.7040100687885,0,1
INVOICE,2000-01-01,1875.1,COMMERCIAL INVOICE n\,USD,INVOICE.jpg,49.73781540730658,19.997407689262385,0.5213029606825461,1,467.9680746522366,82.07192534776334,0.1753793252528487,0.149210830482424,0.0,0.0,6.311807401799311,6.150534695025364,0,1,0,0,14.764201158152334,0.9913889634201888,0.1476420115815233,393.0389623106845,0.5546056669722208,399.89631429057033,0.4200345316701798,1,1,0,0,1,0,1,0,1,0,5,1,0,1,0,1,21,0,0,51,0,1,649.3864705882353,0.8470148733692296,0.0171024303108132,0,526.7330000000001,352.87274486889817,1,0
INVOICE,1998-03-28,505.0,,USD,INVOICE.jpg,93.47420758577522,45.4650823464054,0.5978388960979069,1,1.7736517263933895,0.2263482736066102,0.1276170189566224,0.113174080216265,0.0,0.0,1.0986122886681098,1.0201647647653205,1,0,0,0,41.83403729023649,1.077371940220059,0.4183403729023649,2399.315191270039,0.729410909566457,2067.0737127654243,0.6112894304419064,0,1,0,0,0,1,0,0,0,0,5,1,0,3,1,1,11,0,1,1640,0,1,158.5367987804878,0.0126153675535852,-0.0281740714779485,0,61.84500000000003,77.5337125599725,0,1
14484004,2010-01-30,1176.35,"Graham, Carrio and Stark",EUR,14484004.jpg,76.7767271135835,44.82689967616741,0.599479821349515,1,240.2542369359918,30.285763064008226,0.1260571439829374,0.1119456012126215,0.0,0.0,5.604109458172135,5.48585130249386,0,1,0,0,32.415716406534486,0.844384751970585,0.3241571640653448,1432.709662991257,0.7334205228678501,2009.4509345771776,0.5718727399587873,0,1,0,0,0,1,0,0,0,0,5,1,0,1,1,1,24,0,0,184,0,1,23.225869565217387,11.648217845713626,-0.0059885525553259,0,134.46200000000005,189.38050327399375,0,0
INVOICE,2018-03-16,515.0,INVOICE 1D INVi85-11/062,EUR,INVOICE.jpg,43.9519126135134,36.86810465226064,0.5985994402805348,1,5.175300669613133,0.824699330386867,0.1593529001853365,0.1374498654895002,0.0,0.0,1.9459101490553128,1.820557572763977,1,0,0,0,13.654858556283244,0.4331099051562787,0.1365485855628324,254.97516348683664,0.7312679385799379,1359.2571406500426,0.4789237255429866,1,1,0,0,0,1,0,0,0,0,4,0,0,3,0,1,24,1,0,1,1,0,6.0,0.9999998333333612,-0.0278436101846943,0,55.56800000000011,107.31261982912967,0,0
,2000-01-01,1749.675,i ie,EUR,nan.jpg,88.13487631974787,37.49423885765175,0.5786405904389386,1,451.164761190895,48.70523880910503,0.1079544390226492,0.0974358107341293,0.0,0.0,6.216346586375911,6.114046629321507,0,1,0,0,37.5481952982314,1.2114727769460842,0.3754819529823139,2063.271720492151,0.6833161895990275,1405.8179475146426,0.5732901510141846,0,1,0,0,1,0,0,0,0,0,5,1,0,1,0,1,4,0,0,200,0,1,670.17835,0.7458760779934533,0.0129576195401721,0,389.815,426.4548991500556,0,0
,2000-02-28,995.25,,USD,nan.jpg,57.966827954197214,32.288201559773015,0.5241012093451733,1,174.55052764198288,23.549472358017116,0.1349149300276195,0.118876689748311,0.0,0.0,5.293807211070151,5.167926908260639,0,1,0,0,18.95091471028085,0.7839153817644228,0.1895091471028085,640.6577888460492,0.5605756686470882,1042.5279599645285,0.4652162730185928,1,1,0,0,1,0,0,0,1,0,0,0,1,2,1,1,20,1,0,1,1,0,198.1,0.9999999949520444,-0.01197320657616,0,232.802,344.8038532898407,1,0
INVOICE,2000-01-01,1341.65,COMMERCIAL INVOICE n\,USD,INVOICE.jpg,41.35626394466439,50.46958202524934,0.6248483836595466,3,304.42688517158564,32.23311482841439,0.105881301200994,0.0957438208657713,0.0,0.0,5.822039472049048,5.721710421560788,0,1,0,0,12.708978101743044,0.282100791070932,0.1270897810174304,202.70667096629865,0.7968071480856082,2547.178709803371,0.4881946384178222,1,1,0,0,0,1,0,1,0,1,5,1,0,1,0,1,21,0,0,51,0,1,649.3864705882353,0.5184278002844973,-0.0005260273778335,0,391.715,163.5380336604558,1,0
INVOICE,2008-12-29,512.5,INVOICE,USD,INVOICE.jpg,107.83103002799761,20.04125640608688,0.6373735114012192,3,4.330022769222174,0.6699772307778256,0.1547283032347365,0.1339954193564812,0.0,0.0,1.791759469228055,1.673355510067723,1,0,0,0,53.31540192279121,2.92167396646885,0.5331540192279121,3428.5732603462307,0.8290714143590209,401.6519583345184,0.5887083385781112,0,0,0,0,0,1,1,1,0,0,0,0,1,12,1,4,7,0,1,1598,0,1,138.72588861076346,0.036042299054841,-0.0279262255080078,0,26.198,35.775258338616965,0,0
INVOICE,2016-07-25,507.5,TAX INVOICE,EUR,INVOICE.jpg,114.23627981712181,52.728470727570325,0.5188955286999004,1,2.636053539384513,0.3639464606154869,0.1380648447055515,0.1213154464333468,0.0,0.0,1.3862943611198906,1.290898901010045,1,0,0,0,46.57027070325445,1.1914660995550677,0.4657027070325445,3946.87841500928,0.5494950402137738,2780.2916252682408,0.6347893587117084,0,0,0,0,1,0,0,0,0,0,0,0,1,7,0,3,11,0,1,1640,0,1,158.5367987804878,0.0189230513303778,-0.028091456154635,0,210.9400000000001,436.8949351466839,1,0
INVOICE,2000-01-01,525.775,,USD,INVOICE.jpg,116.18748465585597,48.34578875367918,0.6072174631550611,1,8.863286950883111,1.4467130491168891,0.1632253241837576,0.140321329660093,0.0,0.0,2.425687290128029,2.288819475220256,1,0,0,0,55.62544801904309,1.326382092365978,0.5562544801904308,4112.014313075791,0.7524756072662614,2337.3152902153724,0.6747377732818862,0,0,0,0,0,1,0,0,0,0,5,1,0,1,0,1,21,0,1,66,0,1,22.11030303030303,0.4662984274603255,-0.0274875381412129,0,29.97900000000004,38.7427301997567,0,0
INVOICE,2000-01-01,631.55,S TAX INVOICE,USD,INVOICE.jpg,111.82722696794013,36.69337396046711,0.5642102280981149,1,47.54796499741282,4.072035002587178,0.085640571939686,0.0773856884302829,1.0,0.0190041805586434,3.981922132807813,3.882552278254583,1,0,0,0,49.3427244506656,1.6683706902926103,0.493427244506656,3747.662050054041,0.6496595540622998,1346.403692602686,0.619755391561852,0,0,0,0,1,0,0,0,0,0,5,1,0,1,0,1,13,0,1,75,0,1,54.72773333333333,0.9614869067939916,-0.0239920838118163,0,114.021,133.7069727765721,0,0
INVOICE,2004-05-03,500.0,,USD,INVOICE.jpg,167.27363463809877,10.074084088390066,0.5979781280966653,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,83.8727736751262,9.746038695386511,0.8387277367512619,9639.788204229422,0.7297506973101876,101.48717021995392,0.7127757130473431,0,0,1,0,0,1,1,0,0,0,0,0,1,5,0,2,13,0,1,51,0,1,50.27411764705882,0.0,-0.0283393021245756,0,141.41199999999998,349.530395083144,0,1
INV17245072,2006-10-20,502.5,Invoice number INV17245072,USD,INV17245072.jpg,130.7393174230245,45.253253013686674,0.6500944062389514,1,0.9079398641716212,0.0920601358283788,0.1013944183604642,0.092060043768335,0.0,0.0,0.6931471805599453,0.6460240547996424,1,0,0,0,68.56286743564561,1.6314011715714678,0.6856286743564561,5450.30952147439,0.862495381679949,2047.856908320742,0.723945449800573,0,0,0,0,0,1,0,0,0,0,4,0,0,10,0,4,26,1,0,1,1,0,1.0,0.999999000001,-0.0282566868012621,0,309.94500000000005,408.0368526483968,0,0
INVOICE,2006-07-24,601.55,,USD,INVOICE.jpg,87.83451734641179,42.152977929589845,0.6422660387248952,1,35.81117621134139,4.808823788658607,0.13428276206278,0.1183856147285325,0.0,0.0,3.728580820965489,3.605801500462098,1,0,0,0,41.49314928085245,1.0728307396687835,0.4149314928085245,2045.1207749425064,0.8418482948966703,1776.8735483324886,0.613719515696588,0,1,0,0,0,1,0,0,0,0,0,0,1,7,0,3,18,0,1,1512,0,1,118.17793650793652,0.343718978826078,-0.0249834676915789,0,66.08000000000001,104.22221027037246,1,0
INVOICE,2000-01-01,725.55,~ Tel:+(805)425-7541,USD,INVOICE.jpg,133.1852441465229,42.50347415050482,0.5265547111844334,3,80.98834835782581,9.231651642174183,0.1139874033163282,0.1023237811998493,0.0,0.0,4.5132741712835545,4.406577143970813,1,0,0,0,56.76021289705902,1.7753096461835796,0.5676021289705901,5693.733107781333,0.5658364568786167,1806.545314862632,0.6373832069017799,0,0,1,0,1,0,0,1,0,0,5,1,0,1,0,1,20,1,0,1,1,0,90.22,0.9999999889159832,-0.0208857476552265,0,33.924000000000056,30.815739556959542,0,1
INVOICE,1999-07-30,526.1,BSS,UNK,INVOICE.jpg,83.72680868804672,42.65518352066347,0.5162446437072634,1,9.53557341841887,0.904426581581129,0.0948476244739009,0.0866308903209041,0.0,0.0,2.437115985951652,2.3547574756200724,1,0,0,0,31.33202251977297,0.995999421940929,0.3133202251977297,1804.9360646946247,0.5438949635845701,1819.4646811814805,0.5421285758337343,0,1,0,0,1,0,0,0,1,0,4,0,0,7,1,3,3,0,1,78,0,1,379.41641025641024,0.0275159420896652,-0.0274767981491821,0,17.843,28.939321980041512,1,0
INVOICE,1885-07-23,510.0,INVOICE 10 tY2Me-908,EUR,INVOICE.jpg,103.46429440893684,35.76858614021242,0.4642246218044014,1,3.635093363974068,0.3649066360259319,0.1003843640600838,0.0912266361998239,0.0,0.0,1.6094379124341005,1.533656342067172,1,0,0,0,36.90112429158087,1.5556349128684308,0.3690112429158086,3096.128196080748,0.4398051009988561,1279.391754469796,0.5483995034701448,0,0,0,1,0,0,0,0,0,0,3,0,0,7,0,3,20,1,0,1,1,0,4.0,0.9999997500000624,-0.0280088408313214,0,119.454,193.19088212899123,0,0
INVOICE,2000-01-01,505.0,INVOICE,UNK,INVOICE.jpg,91.48288997602143,24.13596598982177,0.624987573020506,1,1.823851760134629,0.1761482398653708,0.0965802962363959,0.0880740758956474,0.0,0.0,1.0986122886681098,1.038101825383023,1,0,0,0,42.54849325581476,1.9744499983825257,0.4254849325581475,2271.0238041439934,0.7971621763878824,582.5448542618332,0.5775591284339465,0,1,0,0,0,1,1,0,0,0,5,1,0,1,0,1,7,0,1,1598,0,1,138.72588861076346,0.0144169196219364,-0.0281740714779485,0,319.0010000000001,483.4447622922145,0,0
INVOICE,2010-11-08,1417.975,INVOICE,EUR,INVOICE.jpg,152.09928911535593,44.46198736821224,0.44086564646550286,1,335.4050223130241,31.78497768697588,0.0947659560164423,0.0865627538887582,0.0,0.0,5.908599109277526,5.818315857574221,0,1,0,0,55.46479856521405,1.980707475658756,0.5546479856521406,7755.654304347729,0.39665820047642,1976.8683207310644,0.6675884725716731,0,0,1,1,0,0,0,0,0,0,0,0,1,11,0,4,7,0,1,1598,0,1,138.72588861076346,2.646874357989415,0.0019962184429293,0,106.431,163.04649293062403,0,0
INVOICE,2017-12-07,580.025,Bill to:Sue Smith,USD,INVOICE.jpg,89.48379611062433,45.3659281298692,0.5758324243620163,1,27.26294358827261,4.747056411727389,0.1741211920949058,0.1482991647431497,0.0,0.0,3.496810545865101,3.341551532775836,1,0,0,0,38.105735969768425,1.0210863445077594,0.3810573596976843,2145.7768541968057,0.6766999611155863,2058.067435084458,0.5907769260322034,0,1,0,0,1,0,0,0,0,0,3,0,0,12,0,4,17,0,0,1,1,0,32.01,0.9999999687597636,-0.0256947856253087,0,26.325000000000117,31.34095804623287,0,0
INVOICE,2018-05-12,1813.5,TAX INVOICE,USD,INVOICE.jpg,137.9296971591702,33.1958196045648,0.607895311463348,1,470.6761852451937,54.723814754806256,0.1162663766598518,0.1041564801116288,0.0,0.0,6.266061380011108,6.15629270193746,0,1,0,0,68.27515236700197,2.368364350520148,0.6827515236700197,6181.07265424604,0.7541565504063692,1101.9624392188084,0.6955085883122006,0,0,1,0,0,1,0,0,0,0,5,1,0,5,0,2,11,0,1,1640,0,1,158.5367987804878,3.314057056326833,0.0150667887443672,0,181.07400000000013,360.3533027848283,1,0
,2001-10-25,810.925,A Invoice Date: 25-Oct-2001,USD,nan.jpg,109.9668190739977,20.63533994208307,0.6228885534430312,1,109.96914759705018,14.400852402949823,0.130953568220461,0.1157904019229671,0.0,0.0,4.831269365127934,4.709252213101067,0,1,0,0,53.37076361035556,2.906561105581159,0.5337076361035556,3597.346015241527,0.7918166326741878,425.81725452532896,0.6126375344450097,0,0,0,0,0,1,1,0,0,0,3,0,0,10,0,4,27,1,0,1,1,0,124.37,0.999999991959476,-0.0180644343640685,0,104.415,233.50500910015467,1,0
INVOICE,1997-07-17,512.5,INVOICE,USD,INVOICE.jpg,74.83504027467124,27.01944898396265,0.5942269196377433,1,4.30431699585542,0.6956830041445796,0.1616244442939497,0.1391365730016013,0.0,0.0,1.791759469228055,1.6685210165304507,1,0,0,0,31.03281625774237,1.3529769680043693,0.3103281625774237,1336.3918408554744,0.7206237388207369,730.0506233969605,0.5291007850943632,0,1,0,0,1,0,1,0,0,0,3,0,0,7,0,3,7,0,1,1598,0,1,138.72588861076346,0.036042299054841,-0.0279262255080078,0,89.56700000000004,147.38959537000054,0,0
INVOICE,2002-07-09,585.725,,EUR,INVOICE.jpg,91.50974968586726,26.555156519300446,0.6544952411227647,1,30.76411981955494,3.525880180445061,0.1146101395559422,0.1028253157661051,0.0,0.0,3.5635996376871786,3.458337345206776,1,0,0,0,44.57408653645737,1.795250750163907,0.4457408653645737,2272.730800060175,0.8742122870456037,705.176337764545,0.5972140162003402,0,1,0,0,0,1,1,0,0,0,1,0,0,7,0,3,7,0,1,1598,0,1,138.72588861076346,0.2471780869180997,-0.0255064226881538,0,151.41799999999998,224.9925016488296,0,0
INVOICE,2011-05-27,510.0,INVOICE,USD,INVOICE.jpg,55.95463252823213,40.35649093710243,0.6136635154024997,1,3.6171941725303753,0.3828058274696255,0.1058294643254865,0.0957014329420481,0.0,0.0,1.6094379124341005,1.5297871986358391,1,0,0,0,21.013377325980947,0.5939504121463149,0.2101337732598094,574.5491556623147,0.7685365512982736,1628.6463607564303,0.5214388821413297,1,1,0,0,0,1,0,0,0,0,4,0,0,5,1,2,7,0,1,1598,0,1,138.72588861076346,0.0288338392438728,-0.0280088408313214,0,76.199,200.9895548178152,1,1
INVOICE,2000-01-01,507.5,tut Bryan,USD,INVOICE.jpg,79.63599654457707,30.335056475941983,0.6158531924370687,1,2.6033504326288384,0.0,0.0,0.0,0.3966495673711616,0.1322164783848944,1.3862943611198906,1.2818640883821562,1,0,0,0,34.97811319632741,1.3106067480257335,0.3497811319632741,1580.6453706065813,0.7740309278263862,920.2156513985896,0.5577473677744316,0,1,0,0,0,1,0,0,0,0,5,1,0,1,0,1,9,0,0,37,0,1,527.3789189189189,0.0056885095074737,-0.028091456154635,0,94.314,192.945692783018,0,1
INVOICE,1994-04-06,500.0,TAX INVOICE,UNK,INVOICE.jpg,138.89537565174768,17.512342772173568,0.5633410206119318,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,63.789183110185306,4.526155082324191,0.637891831101853,6282.715711720087,0.6476593989879449,306.6821493700998,0.6441177390377243,0,0,1,0,1,0,1,0,0,0,2,0,0,4,0,2,11,0,1,1640,0,1,158.5367987804878,0.0,-0.0283393021245756,0,106.25,275.4300484696612,0,1
INVOICE,2011-08-06,568.125,Jensen Group. INVOICE,USD,INVOICE.jpg,137.91922737356433,40.17015206203696,0.49782658172672534,1,24.401589600493395,2.848410399506605,0.1167305216344794,0.1045288181643224,0.0,0.0,3.34109345759245,3.234811754762866,1,0,0,0,55.90792941260765,1.95699573580506,0.5590792941260766,6179.975193057051,0.505778174436155,1613.6411166871724,0.6543984588590867,0,0,1,0,1,0,0,0,0,0,5,1,0,8,0,3,21,0,0,57,0,1,46.61122807017544,0.5846230735296385,-0.0260880345642812,0,33.634,72.95638641053748,0,0
INVOICE,2000-01-14,742.5,COMMERCIAL INVOICE ©,USD,INVOICE.jpg,35.942901021467016,52.85226135684216,0.3653193313852804,1,85.47268452746759,11.527315472532408,0.1348654883299294,0.1188383026154031,0.0,0.0,4.584967478670572,4.4598285782573726,1,0,0,0,5.546904706194319,0.2011002028487821,0.0554690470619431,112.96715243568624,0.2723637018036496,2793.3615305319518,0.3755642907897475,1,1,0,1,0,0,0,0,1,0,4,0,0,1,0,1,20,0,1,73,0,1,26.144109589041097,3.710204624083092,-0.0203256157631606,0,400.898,501.2563395433677,1,0
INVOICE,2000-01-01,500.0,,USD,INVOICE.jpg,164.3757475772944,32.48432007897005,0.3944713990940718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,54.240098230540816,2.962983223533469,0.5424009823054081,9264.158439334497,0.3175667034759887,1055.2310509929769,0.6490810840519963,0,0,1,1,0,0,0,0,0,0,5,1,0,1,0,1,11,0,1,1640,0,1,158.5367987804878,0.0,-0.0283393021245756,0,240.562,666.3179149284781,0,1
INVOICE,2011-08-04,1089.75,=) UJ,USD,INVOICE.jpg,139.98514702118476,22.552085620383888,0.5693527216648475,1,201.5511926215617,34.348807378438295,0.1704222473766769,0.1456074914490496,0.0,0.0,5.46763811116474,5.310992657666723,0,1,0,0,65.06082858654135,3.54690452198882,0.6506082858654135,6398.415780309033,0.6615561666676926,508.5965658291257,0.6597458751226227,0,0,1,0,1,0,1,0,0,0,3,0,0,8,0,3,5,0,1,111,0,1,132.21378378378378,1.7842315034380098,-0.0088503473549075,0,47.723,84.30751794127072,1,0
INVOICE,2022-08-15,502.5,,USD,INVOICE.jpg,46.405509814035085,23.14570311641311,0.6473285193065188,1,0.870632546665522,0.1293674533344779,0.1485900168101127,0.129367323967154,0.0,0.0,0.6931471805599453,0.6262766339183374,1,0,0,0,16.27908530424103,0.7605589841128912,0.1627908530424103,309.8893104618236,0.8551718610358575,535.7235727531355,0.4815685221188341,1,1,0,0,0,1,1,0,0,0,0,0,1,8,0,3,18,0,1,1512,0,1,118.17793650793652,0.0084618163177271,-0.0282566868012621,0,101.98300000000012,283.2082552197143,1,1
INVOICE,2018-06-12,525.275,Yoder LLC,UNK,INVOICE.jpg,50.04404080285458,54.64546148002047,0.5550665888410818,1,8.996317990550754,1.6136820094492457,0.1793713641261687,0.1596124480550739,0.5,0.0494559792822968,2.4078456036515385,2.3022168242465093,1,0,0,0,15.882326898516924,0.3665329128207038,0.1588232689851692,401.1752834504848,0.6287733021381116,2986.1264603644013,0.5069269792539093,1,1,0,0,1,0,0,0,0,0,1,0,0,6,0,2,9,0,0,43,0,1,69.66302325581395,0.1451272049699484,-0.0275040612058756,0,55.19300000000008,133.44563929485886,1,0
INVOICE,1993-11-23,1684.75,Huff-Bryan,USD,INVOICE.jpg,164.0374082980839,51.64136788742253,0.3480149744788061,1,420.8343343372708,53.065665662729145,0.1260963310424767,0.1119765046439178,0.0,0.0,6.163104255555076,6.044612664298697,0,1,0,0,47.74016664081052,1.859457658349884,0.4774016664081052,9220.788884101745,0.2471722907377226,2666.830877284115,0.6633775090431105,0,0,1,1,0,0,0,0,0,0,1,0,0,11,0,4,10,0,0,68,0,1,625.6119117647058,0.7574983633315737,0.010812099593719,0,119.58,232.12172515490397,0,0
INVOICE,2000-01-01,500.0,INVOICE,UNK,INVOICE.jpg,120.9610245203916,19.39459725293704,0.3896025416577342,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,37.46159215382228,3.470417319423893,0.3746159215382228,4530.27932098094,0.3097757968697276,376.1504026036328,0.5191661892156549,0,0,0,1,0,0,1,0,0,0,5,1,0,1,0,1,7,0,1,1598,0,1,138.72588861076346,0.0,-0.0283393021245756,0,418.942,430.5219134430195,1,1
INVOICE,2018-07-21,632.475,co TAX INVOICE,USD,INVOICE.jpg,146.03004314394008,39.81715591240955,0.4502297202501329,1,47.57588490791139,5.414115092088615,0.1137995643963048,0.1021723908268772,0.0,0.0,3.988798844230196,3.883127212450352,1,0,0,0,54.04044863600793,2.1101463609633258,0.5404044863600793,7059.3652332726215,0.4136873489724754,1585.4059049531306,0.648819272619079,0,0,1,1,0,0,0,0,0,0,5,1,0,7,0,3,14,0,0,80,0,1,28.23075,1.8770311848947976,-0.0239615161421902,0,114.9830000000001,198.07908712917975,0,1
,2016-11-08,727.925,,UNK,nan.jpg,126.82424819479346,22.81649150900221,0.5496092018436518,1,80.1271243326862,6.042875667313808,0.0754161046240447,0.0662814039819283,5.0,0.054842601131484,4.523634698005573,4.396017360600499,1,0,0,0,55.915799797989145,3.1212582492728638,0.5591579979798914,5071.742223281259,0.6164699484718695,520.5922847803698,0.6196941630610151,0,0,0,0,1,0,1,0,0,0,1,0,0,11,0,4,9,0,0,43,0,1,69.66302325581395,1.308728711880336,-0.0208072630980786,0,111.7870000000001,111.35904624300208,0,0
INVOICE,2006-05-31,502.5,INVOICE,USD,INVOICE.jpg,74.43211103712721,28.939792751057883,0.6141486567486217,1,0.8948541321774865,0.1051458678225134,0.1175004355919128,0.1051457626767507,0.0,0.0,0.6931471805599453,0.6391418604674256,1,0,0,0,31.837531311850967,1.2539161245205828,0.3183753131185097,1316.824316425843,0.7697521889512989,837.5116044741824,0.5419621729630569,0,1,0,0,0,1,1,0,0,0,2,0,0,5,1,2,7,0,1,1598,0,1,138.72588861076346,0.0072084598109682,-0.0282566868012621,0,94.523,261.5461932926292,0,1
INVOICE,1999-04-17,507.5,INVOICE,EUR,INVOICE.jpg,86.37062726660551,23.53901254237007,0.5965018201675967,1,2.744012341095265,1.2559876589047343,0.4577192246461201,0.418662413414107,1.0,0.3333332222222592,1.3862943611198906,1.320157854842623,1,0,0,0,37.70495235256696,1.879734032386668,0.3770495235256696,1957.804517227857,0.7261518805372569,554.0851114698555,0.5501937321239514,0,1,0,0,0,1,1,0,0,0,5,1,0,4,0,2,7,0,1,1598,0,1,138.72588861076346,0.0216253794329046,-0.028091456154635,0,66.076,106.782489117927,0,1
INVOICE,2000-01-01,747.15,INVOICE,USD,INVOICE.jpg,91.97665383195337,55.056249009117536,0.3138908794606844,1,84.10693655464158,14.75306344535842,0.1754084011889486,0.1492318763516745,0.0,0.0,4.603769205072463,4.443908542887853,1,0,0,0,21.516966830427695,0.8715529277788171,0.2151696683042769,2302.506087486599,0.2010764983849018,3031.190554953956,0.4850034633564684,0,1,0,1,0,0,0,0,0,0,5,1,0,1,0,1,7,0,1,1598,0,1,138.72588861076346,0.7126283369123168,-0.0201719512617974,0,119.891,159.71292611768908,1,0
INVOICE,2012-09-30,500.0,COMMERCIAL INVOICE ©,USD,INVOICE.jpg,151.668815827995,29.84388647510486,0.42915640729432813,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,53.81572947946753,2.94127937002913,0.5381572947946753,7705.189805131763,0.3758677998403577,890.6575599389467,0.6148265468626953,0,0,1,1,0,0,1,1,0,0,6,1,0,9,1,3,20,0,1,73,0,1,26.144109589041097,0.0,-0.0283393021245756,0,35.001000000000005,93.67878504807744,1,1
INVOICE,2021-09-12,1158.0,Huff-Bryan,USD,INVOICE.jpg,87.07733586896308,24.9514149878051,0.49951803596988636,1,225.05321640952124,38.14678359047875,0.1695011696769676,0.1449345875590583,0.0,0.0,5.576706392088225,5.4207704423919685,0,1,0,0,31.910799115577948,1.7922118702400651,0.3191079911557795,1999.719549901191,0.5092209556310464,622.5731098936651,0.5061756316548005,0,1,0,0,1,0,1,0,1,0,6,1,0,9,0,3,10,0,0,68,0,1,625.6119117647058,0.4207081013481119,-0.0065949490284474,0,154.3950000000001,241.2624702733034,1,0
INVOICE,2016-04-25,1637.275,INVOICE,UNK,INVOICE.jpg,86.12114218655216,12.490290885828422,0.6248195143716181,1,407.9303073767342,46.979692623265805,0.1151659772724679,0.1032724989997874,0.0,0.0,6.122295421613623,6.013544743911583,0,1,0,0,39.34645709590309,3.5292018681897903,0.3934645709590308,1943.113530690777,0.7967335215093566,156.00736641260855,0.541673004059421,0,1,0,0,0,1,1,0,0,0,0,0,1,4,0,2,7,0,1,1598,0,1,138.72588861076346,3.279200452607546,0.0092432346039946,0,150.9810000000001,207.80593861190812,1,0
INVOICE,2013-03-27,510.0,INVOICE,USD,INVOICE.jpg,98.28339543492704,41.318573349844165,0.6043701541407518,1,3.5509850311812072,0.4490149688187927,0.126447968219529,0.1122537141412696,0.0,0.0,1.6094379124341005,1.5153436999016967,1,0,0,0,45.05918834825551,1.263086423264945,0.4505918834825551,2723.684444809403,0.7454352718696248,1707.2245036664524,0.617483479784894,0,0,0,0,0,1,0,0,0,0,2,0,0,3,1,1,7,0,1,1598,0,1,138.72588861076346,0.0288338392438728,-0.0280088408313214,0,65.65299999999999,164.81918787729012,1,0
INVOICE,1995-01-11,510.0,COMMERCIAL INVOICE,USD,INVOICE.jpg,95.7570379432195,38.024407759218526,0.5631427140735601,1,3.670913285720132,0.3290867142798679,0.0896470711833333,0.0822716580020524,0.0,0.0,1.6094379124341005,1.5413546169546153,1,0,0,0,40.630499007160296,1.3282176793847484,0.4063049900716029,2550.7239101912883,0.6472035028859909,1445.855585439318,0.5843865944227293,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,18,0,1,1512,0,1,118.17793650793652,0.0338472652709087,-0.0280088408313214,0,15.045999999999978,26.223114570500517,0,0
17653211,2019-08-19,650.225,"Parker, Phillips and Thomas",USD,17653211.jpg,108.13401014127567,42.00120282987158,0.595673730033057,1,55.20518755962507,4.884812440374937,0.0884846618194055,0.0812916019151828,0.0,0.0,4.112348186661675,4.0290090579711775,1,0,0,0,49.99915672726186,1.3989124454347834,0.4999915672726186,3452.2683304811026,0.7241371278601947,1764.1010391560123,0.6374852943392483,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,3,27,0,0,199,0,1,66.62065326633166,0.9019725288163062,-0.023374947346664,0,95.5510000000001,271.7262458393149,0,1
INVOICE,2020-08-28,726.55,TAX INVOICE,USD,INVOICE.jpg,76.36420909977107,55.04112680699707,0.5691834366479742,1,79.19130073075473,11.428699269245271,0.1443176083669151,0.1261167418133803,0.0,0.0,4.517649588458596,4.384415039297869,1,0,0,0,30.55388022795498,0.6826920322492109,0.3055388022795497,1411.966252196763,0.6611628256212216,3029.5256401839315,0.5761904598374471,0,1,0,0,1,0,0,0,0,0,4,0,0,8,1,3,11,0,1,1640,0,1,158.5367987804878,0.5716023038529457,-0.0208527015259011,0,121.73200000000008,125.10543720814422,0,0
