invoice_number,invoice_date,total_amount,vendor_name,currency
INVOICE,,3.0,COMMERCIAL INVOICE,UNK
INVOICE,,2.0,INVOICE,UNK
INVOICE,,6.0,TAX INVOICE,UNK
INVOICE,,2.0,TAX INVOICE,UNK
INVOICE,,1.0,TAX INVOICE,UNK
INVOICE,,4.0,INVOICE,UNK
INVOICE,,4.0,TAX INVOICE,UNK
INVOICE,,4.0,INVOICE,UNK
INVOICE,,5.0,TAX INVOICE,UNK
INVOICE,,2.0,INVOICE,UNK
INVOICE,,6.0,INVOICE,UNK
INVOICE,,5.0,TAX INVOICE,UNK
INVOICE,,2.0,TAX INVOICE,UNK
INVOICE,2019-04-09,1.0,INVOICE,UNK
INVOICE,,5.0,TAX INVOICE,UNK
INVOICE,,4.0,COMMERCIAL INVOICE,UNK
INVOICE,,4.0,TAX INVOICE,UNK
INVOICE,,5.0,INVOICE,UNK
INVOICE,,3.0,TAX INVOICE,UNK
INVOICE,,5.0,COMMERCIAL INVOICE,UNK
INVOICE,,3.0,TAX INVOICE,UNK
INVOICE,,1.0,COMMERCIAL INVOICE,UNK
INVOICE,,6.0,COMMERCIAL INVOICE,UNK
INVOICE,,4.0,COMMERCIAL INVOICE,UNK
INVOICE,,2.0,TAX INVOICE,UNK
INVOICE,,4.0,TAX INVOICE,UNK
INVOICE,,1.0,TAX INVOICE,UNK
INVOICE,,6.0,TAX INVOICE,UNK
INVOICE,,3.0,TAX INVOICE,UNK
INVOICE,,5.0,COMMERCIAL INVOICE,UNK
INVOICE,,4.0,TAX INVOICE,UNK
INVOICE,,5.0,TAX INVOICE,UNK
INVOICE,,1.0,TAX INVOICE,UNK
INVOICE,,3.0,COMMERCIAL INVOICE,UNK
INVOICE,,5.0,INVOICE,UNK
INVOICE,,6.0,COMMERCIAL INVOICE,UNK
INVOICE,2002-04-05,3.0,TAX INVOICE,UNK
INVOICE,,4.0,COMMERCIAL INVOICE,UNK
INVOICE,,6.0,COMMERCIAL INVOICE,UNK
INVOICE,,4.0,COMMERCIAL INVOICE,UNK
INVOICE,,4.0,TAX INVOICE,UNK
INVOICE,,5.0,INVOICE,UNK
INVOICE,,5.0,TAX INVOICE,UNK
INVOICE,,5.0,TAX INVOICE,UNK
INVOICE,,3.0,COMMERCIAL INVOICE,UNK
INVOICE,,3.0,TAX INVOICE,UNK
INVOICE,,4.0,TAX INVOICE,UNK
INVOICE,,5.0,TAX INVOICE,UNK
INVOICE,,3.0,COMMERCIAL INVOICE,UNK
INVOICE,,6.0,COMMERCIAL INVOICE,UNK
INVOICE,,4.0,INVOICE,UNK
INVOICE,,2.0,COMMERCIAL INVOICE,UNK
INVOICE,,5.0,TAX INVOICE,UNK
INVOICE,,3.0,COMMERCIAL INVOICE,UNK
INVOICE,,1.0,TAX INVOICE,UNK
INVOICE,,5.0,TAX INVOICE,UNK
INVOICE,,4.0,INVOICE,UNK
INVOICE,2007-08-15,4.0,INVOICE,UNK
INVOICE,,1.0,TAX INVOICE,UNK
INVOICE,,4.0,INVOICE,UNK
INVOICE,,4.0,COMMERCIAL INVOICE,UNK
INVOICE,,3.0,COMMERCIAL INVOICE,UNK
INVOICE,,6.0,COMMERCIAL INVOICE,UNK
INVOICE,,6.0,COMMERCIAL INVOICE,UNK
INVOICE,,1.0,COMMERCIAL INVOICE,UNK
INVOICE,,6.0,COMMERCIAL INVOICE,UNK
INVOICE,,1.0,COMMERCIAL INVOICE,UNK
INVOICE,1998-04-06,3.0,TAX INVOICE,UNK
INVOICE,,2.0,TAX INVOICE,UNK
INVOICE,,1.0,INVOICE,UNK
INVOICE,,5.0,TAX INVOICE,UNK
INVOICE,,1.0,INVOICE,UNK
INVOICE,,1.0,COMMERCIAL INVOICE,UNK
INVOICE,,4.0,COMMERCIAL INVOICE,UNK
INVOICE,,6.0,INVOICE,UNK
INVOICE,,3.0,COMMERCIAL INVOICE,UNK
INVOICE,,1.0,TAX INVOICE,UNK
INVOICE,,5.0,INVOICE,UNK
INVOICE,,5.0,COMMERCIAL INVOICE,UNK
INVOICE,,5.0,TAX INVOICE,UNK
INVOICE,,6.0,COMMERCIAL INVOICE,UNK
INVOICE,,4.0,TAX INVOICE,UNK
INVOICE,,2.0,COMMERCIAL INVOICE,UNK
INVOICE,,3.0,TAX INVOICE,UNK
INVOICE,1995-04-13,5.0,INVOICE,UNK
INVOICE,,1.0,TAX INVOICE,UNK
INVOICE,,4.0,TAX INVOICE,UNK
INVOICE,,5.0,COMMERCIAL INVOICE,UNK
INVOICE,,6.0,COMMERCIAL INVOICE,UNK
INVOICE,,3.0,TAX INVOICE,UNK
INVOICE,,6.0,TAX INVOICE,UNK
INVOICE,,6.0,COMMERCIAL INVOICE,UNK
INVOICE,,1.0,INVOICE,UNK
INVOICE,,6.0,TAX INVOICE,UNK
INVOICE,,1.0,COMMERCIAL INVOICE,UNK
INVOICE,,5.0,INVOICE,UNK
INVOICE,2007-08-07,6.0,TAX INVOICE,UNK
INVOICE,,2.0,COMMERCIAL INVOICE,UNK
INVOICE,,6.0,TAX INVOICE,UNK
INVOICE,,4.0,COMMERCIAL INVOICE,UNK
INVOICE,,5.0,TAX INVOICE,UNK
INVOICE,,5.0,TAX INVOICE,UNK
INVOICE,,6.0,TAX INVOICE,UNK
INVOICE,,1.0,TAX INVOICE,UNK
INVOICE,,1.0,COMMERCIAL INVOICE,UNK
INVOICE,,2.0,INVOICE,UNK
INVOICE,,6.0,COMMERCIAL INVOICE,UNK
INVOICE,,2.0,INVOICE,UNK
INVOICE,,1.0,TAX INVOICE,UNK
INVOICE,2001-05-23,4.0,TAX INVOICE,USD
INVOICE,2008-01-31,1.0,TAX INVOICE,USD
INVOICE,1998-01-08,2.0,TAX INVOICE,USD
INVOICE,2002-10-14,2.0,TAX INVOICE,USD
INVOICE,2018-02-10,2.0,COMMERCIAL INVOICE,USD
INVOICE,2005-06-21,4.0,TAX INVOICE,USD
INVOICE,2009-10-19,95.64,INVOICE,USD
INVOICE,1995-12-14,1.0,COMMERCIAL INVOICE,USD
INVOICE,1998-01-06,1.0,COMMERCIAL INVOICE,USD
INVOICE,1999-03-04,6.0,COMMERCIAL INVOICE,USD
INVOICE,2003-01-20,50425.97,TAX INVOICE,USD
INVOICE,2006-04-29,5.0,TAX INVOICE,USD
INVOICE,2006-01-17,6.0,TAX INVOICE,USD
INVOICE,2002-05-01,4.0,COMMERCIAL INVOICE,USD
INVOICE,2007-03-07,4.0,INVOICE,USD
INVOICE,2006-06-08,2.0,TAX INVOICE,USD
INVOICE,2004-03-03,3.0,COMMERCIAL INVOICE,USD
INVOICE,2017-10-21,4.0,INVOICE,USD
INVOICE,2022-04-26,6.0,INVOICE,USD
INVOICE,2014-09-15,6.0,COMMERCIAL INVOICE,USD
INVOICE,1996-06-03,4.0,TAX INVOICE,USD
INVOICE,2008-05-08,2.0,INVOICE,USD
INVOICE,2003-03-18,5.0,TAX INVOICE,USD
INVOICE,2007-08-08,6.0,INVOICE,USD
INVOICE,2003-05-28,3.0,COMMERCIAL INVOICE,USD
INVOICE,2008-01-05,3.0,COMMERCIAL INVOICE,USD
INVOICE,1987-11-08,6.0,INVOICE,USD
INVOICE,1983-12-16,6.0,TAX INVOICE,USD
INVOICE,1963-11-20,3.0,COMMERCIAL INVOICE,USD
INVOICE,2001-04-16,1.0,COMMERCIAL INVOICE,USD
INVOICE,2014-01-12,5.0,INVOICE,USD
INVOICE,2022-03-17,1.0,COMMERCIAL INVOICE,USD
INVOICE,2013-12-01,2.0,INVOICE,USD
INVOICE,2004-04-10,4.0,INVOICE,USD
INVOICE,2003-08-18,3.0,TAX INVOICE,USD
INVOICE,2019-12-20,4.0,TAX INVOICE,USD
INVOICE,2002-03-05,5.0,INVOICE,USD
INVOICE,2008-06-20,5.0,INVOICE,USD
INVOICE,2016-01-17,5.0,INVOICE,USD
INVOICE,,6.0,COMMERCIAL INVOICE,USD
INVOICE,1993-05-25,2.38,TAX INVOICE,USD
INVOICE,2007-01-28,6.0,TAX INVOICE,USD
INVOICE,1996-01-18,4.0,INVOICE,USD
INVOICE,2022-04-02,4.0,INVOICE,USD
INVOICE,2013-06-17,4.0,COMMERCIAL INVOICE,USD
INVOICE,2012-05-16,6.0,TAX INVOICE,USD
INVOICE,1993-02-25,5.0,TAX INVOICE,USD
INVOICE,2005-10-21,3.0,TAX INVOICE,USD
INVOICE,2011-02-18,6.0,INVOICE,USD
INVOICE,1994-05-11,2.0,COMMERCIAL INVOICE,USD
INVOICE,2000-12-17,6.0,INVOICE,USD
INVOICE,2013-08-31,5.0,INVOICE,USD
INVOICE,2020-11-27,2.0,INVOICE,USD
INVOICE,2021-08-30,4.0,INVOICE,USD
INVOICE,2016-09-05,6.0,TAX INVOICE,USD
INVOICE,2000-08-28,3.0,INVOICE,USD
INVOICE,2020-10-31,4.0,INVOICE,USD
INVOICE,2019-05-21,2.0,COMMERCIAL INVOICE,USD
INVOICE,2005-01-13,29.08,INVOICE,USD
INVOICE,2019-03-07,1.0,COMMERCIAL INVOICE,USD
INVOICE,2000-05-22,2.0,COMMERCIAL INVOICE,USD
INVOICE,2015-04-19,3.0,INVOICE,USD
INVOICE,2002-02-04,3.0,TAX INVOICE,USD
INVOICE,1997-08-19,5.0,INVOICE,USD
INVOICE,2010-10-13,1.0,COMMERCIAL INVOICE,USD
INVOICE,2006-08-21,2.0,INVOICE,USD
INVOICE,2000-11-17,4.0,COMMERCIAL INVOICE,USD
INVOICE,,2.0,COMMERCIAL INVOICE,USD
INVOICE,2021-08-08,2.0,TAX INVOICE,USD
INVOICE,2022-05-16,4.0,INVOICE,USD
INVOICE,2010-07-05,2.0,INVOICE,USD
INVOICE,2007-09-07,6.0,TAX INVOICE,USD
INVOICE,2011-03-02,2.0,TAX INVOICE,USD
INVOICE,2002-05-12,5.0,COMMERCIAL INVOICE,USD
INVOICE,2008-06-13,6.0,INVOICE,USD
INVOICE,2007-03-07,96.95,TAX INVOICE,USD
INVOICE,2006-01-25,4.0,TAX INVOICE,USD
INVOICE,2020-03-06,1.0,INVOICE,USD
INVOICE,2010-05-26,6.0,TAX INVOICE,USD
INVOICE,2014-11-27,4.0,INVOICE,USD
INVOICE,2001-05-27,5.0,INVOICE,USD
INVOICE,2008-12-24,2.0,INVOICE,USD
INVOICE,1999-11-01,3.0,TAX INVOICE,USD
INVOICE,2007-09-22,3.0,COMMERCIAL INVOICE,USD
INVOICE,2014-04-12,4.0,COMMERCIAL INVOICE,USD
INVOICE,2006-09-03,1.0,INVOICE,USD
INVOICE,2003-04-25,4.0,COMMERCIAL INVOICE,USD
INVOICE,2013-07-17,6.0,TAX INVOICE,USD
INVOICE,2004-07-02,2.0,INVOICE,USD
INVOICE,2021-12-22,1.0,TAX INVOICE,USD
INVOICE,2008-12-20,6.0,INVOICE,USD
INVOICE,2008-03-02,3.0,INVOICE,USD
INVOICE,1999-07-10,5.0,TAX INVOICE,USD
INVOICE,2011-11-05,6.0,TAX INVOICE,USD
INVOICE,2012-11-21,4.0,TAX INVOICE,USD
INVOICE,1993-02-21,1.0,COMMERCIAL INVOICE,USD
INVOICE,,3.0,INVOICE,USD
INVOICE,2020-11-16,2.0,INVOICE,USD
INVOICE,2015-04-24,3.0,INVOICE,USD
INVOICE,2011-08-16,6.0,TAX INVOICE,USD
INVOICE,2015-12-21,6.0,TAX INVOICE,USD
INVOICE,2015-01-08,5.0,COMMERCIAL INVOICE,USD
INVOICE,2008-08-09,3.0,TAX INVOICE,USD
INVOICE,2000-08-21,1.0,COMMERCIAL INVOICE,USD
INVOICE,2011-05-21,2.0,COMMERCIAL INVOICE,USD
INVOICE,2017-08-03,2.0,COMMERCIAL INVOICE,USD
INVOICE,2013-03-27,6.0,TAX INVOICE,USD
INVOICE,2022-11-20,2.0,INVOICE,USD
INVOICE,1998-04-26,5.0,INVOICE,USD
INVOICE,2017-12-31,6.0,TAX INVOICE,USD
INVOICE,2002-07-31,4.0,INVOICE,USD
INVOICE,2016-09-23,6.0,TAX INVOICE,USD
INVOICE,2008-07-16,4.0,INVOICE,USD
INVOICE,1995-09-22,5.0,TAX INVOICE,USD
INVOICE,2022-02-26,1.0,COMMERCIAL INVOICE,USD
INVOICE,,3.0,TAX INVOICE,USD
INVOICE,2015-12-20,5.0,TAX INVOICE,USD
INVOICE,2010-02-13,6.0,TAX INVOICE,USD
INVOICE,2011-06-28,3.0,INVOICE,USD
INVOICE,2021-09-16,5.0,INVOICE,USD
INVOICE,2010-06-07,4.0,COMMERCIAL INVOICE,USD
INVOICE,,3.0,INVOICE,USD
INVOICE,2001-10-02,5.0,TAX INVOICE,USD
INVOICE,2001-10-06,1.0,TAX INVOICE,USD
INVOICE,2018-10-24,2.0,TAX INVOICE,USD
INVOICE,2019-05-02,1.0,COMMERCIAL INVOICE,USD
INVOICE,2013-12-28,1.0,INVOICE,USD
INVOICE,,5.0,COMMERCIAL INVOICE,USD
INVOICE,,6.0,TAX INVOICE,USD
INVOICE,2018-10-27,4.0,INVOICE,USD
INVOICE,2005-12-04,6.0,COMMERCIAL INVOICE,USD
INVOICE,2022-07-04,6.0,COMMERCIAL INVOICE,USD
INVOICE,1997-09-05,4.0,INVOICE,USD
INVOICE,1993-09-13,1.0,TAX INVOICE,USD
INVOICE,1998-06-14,5.0,TAX INVOICE,USD
INVOICE,2011-09-03,2.0,INVOICE,USD
INVOICE,1997-12-30,3.0,COMMERCIAL INVOICE,USD
INVOICE,1999-03-02,1.0,TAX INVOICE,USD
INVOICE,2012-09-16,4.0,INVOICE,USD
INVOICE,2013-06-26,1.0,INVOICE,USD
INVOICE,1999-07-13,5.0,TAX INVOICE,USD
INVOICE,2013-03-27,4.0,INVOICE,USD
INVOICE,2008-01-19,3.0,TAX INVOICE,USD
INVOICE,2009-12-08,5.0,TAX INVOICE,USD
INVOICE,2014-05-12,4.0,COMMERCIAL INVOICE,USD
INVOICE,2003-05-31,6.0,INVOICE,USD
INVOICE,1996-07-17,6.0,COMMERCIAL INVOICE,USD
INVOICE,1999-12-18,2.0,INVOICE,USD
INVOICE,2019-10-21,4.0,INVOICE,USD
INVOICE,,6.0,INVOICE,USD
INVOICE,2010-04-29,6.0,TAX INVOICE,USD
INVOICE,2017-08-16,3.0,INVOICE,USD
INVOICE,2020-10-27,4.0,TAX INVOICE,USD
INVOICE,2014-07-25,2.0,TAX INVOICE,USD
INVOICE,2020-04-19,6.0,INVOICE,USD
INVOICE,2017-09-30,6.0,COMMERCIAL INVOICE,USD
INVOICE,2015-11-04,2.0,COMMERCIAL INVOICE,USD
INVOICE,2000-10-25,2.0,INVOICE,USD
INVOICE,2010-12-05,5.0,INVOICE,USD
INVOICE,2021-12-07,6.0,INVOICE,USD
INVOICE,1997-06-12,2.0,COMMERCIAL INVOICE,USD
INVOICE,,2.0,INVOICE,USD
INVOICE,,6.0,TAX INVOICE,USD
INVOICE,2022-10-28,6.0,TAX INVOICE,USD
INVOICE,,6.0,INVOICE,USD
INVOICE,2004-01-16,2.0,INVOICE,USD
INVOICE,2011-06-20,3.0,INVOICE,USD
INVOICE,2017-03-19,2.0,COMMERCIAL INVOICE,USD
INVOICE,1997-04-17,3.0,INVOICE,USD
INVOICE,2004-03-26,4.0,COMMERCIAL INVOICE,USD
INVOICE,2022-03-21,4.0,TAX INVOICE,USD
INVOICE,2004-08-30,3.0,TAX INVOICE,USD
INVOICE,1994-03-20,5.0,INVOICE,USD
INVOICE,2016-02-25,1.0,COMMERCIAL INVOICE,USD
INVOICE,2019-06-25,1.0,INVOICE,USD
INVOICE,1997-12-22,1.0,COMMERCIAL INVOICE,USD
INVOICE,2001-06-30,5.0,COMMERCIAL INVOICE,USD
INVOICE,,1.0,TAX INVOICE,USD
INVOICE,2015-10-18,3.0,COMMERCIAL INVOICE,USD
INVOICE,2018-06-08,2.0,TAX INVOICE,USD
INVOICE,2021-10-18,5.0,INVOICE,USD
INVOICE,2005-02-24,6.0,TAX INVOICE,USD
INVOICE,2017-04-06,2.0,TAX INVOICE,USD
INVOICE,2000-04-08,2.0,TAX INVOICE,USD
INVOICE,1999-03-25,4.0,TAX INVOICE,USD
INVOICE,1998-06-02,6.0,COMMERCIAL INVOICE,USD
INVOICE,,3.0,COMMERCIAL INVOICE,USD
INVOICE,1997-03-25,5.0,COMMERCIAL INVOICE,USD
INVOICE,1993-08-14,5.0,INVOICE,USD
INVOICE,2008-06-10,4.0,INVOICE,USD
INVOICE,2021-09-22,1.0,TAX INVOICE,USD
INVOICE,2006-09-26,1.0,TAX INVOICE,USD
INVOICE,1983-06-14,1.0,TAX INVOICE,USD
INVOICE,1998-12-01,3.0,COMMERCIAL INVOICE,USD
INVOICE,2018-06-28,4.0,TAX INVOICE,USD
INVOICE,1995-10-12,3.0,COMMERCIAL INVOICE,USD
INVOICE,2015-11-06,3.0,COMMERCIAL INVOICE,USD
INVOICE,2017-10-02,1.0,TAX INVOICE,USD
INVOICE,2005-10-25,1.0,INVOICE,USD
INVOICE,2005-07-09,0.0,TAX INVOICE ©,USD
INVOICE,2003-05-01,6.0,INVOICE,USD
INVOICE,2022-10-30,0.0,INVOICE ©,USD
INVOICE,1999-10-07,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2019-03-04,0.0,TAX INVOICE ©,USD
INVOICE,1995-09-25,5.0,COMMERCIAL INVOICE ©,USD
INVOICE,2013-04-05,63.17,TAX INVOICE ©,USD
INVOICE,2021-02-10,38.08,INVOICE ©,USD
INVOICE,1993-07-07,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2006-09-06,73.13,COMMERCIAL INVOICE ©,USD
INVOICE,1994-12-22,89.99,INVOICE ©,USD
INVOICE,2011-05-17,0.0,INVOICE ©,USD
INVOICE,2012-09-24,0.0,INVOICE ©,USD
INVOICE,2018-04-17,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2010-01-25,0.0,INVOICE ©,USD
INVOICE,2010-04-12,95.09,TAX INVOICE ©,USD
INVOICE,2016-04-28,1.0,INVOICE ©,USD
INVOICE,2015-06-16,56.53,COMMERCIAL INVOICE ©,USD
INVOICE,2017-07-13,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,1994-07-11,0.0,INVOICE ©,USD
INVOICE,1998-03-11,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2021-08-31,0.0,INVOICE ©,USD
INVOICE,2022-02-25,0.0,INVOICE ©,USD
INVOICE,2002-09-12,0.0,INVOICE ©,USD
INVOICE,1994-02-17,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,1994-02-23,69.22,INVOICE ©,USD
INVOICE,2017-02-12,37.05,COMMERCIAL INVOICE ©,USD
INVOICE,2010-05-07,89.25,INVOICE ©,USD
INVOICE,2003-07-24,68.92,TAX INVOICE ©,USD
INVOICE,2018-01-09,0.0,INVOICE ©,USD
INVOICE,1999-04-02,88.06,INVOICE ©,USD
INVOICE,1998-12-08,0.0,TAX INVOICE ©,USD
INVOICE,2004-07-21,50.0,TAX INVOICE ©,USD
INVOICE,2022-10-08,41.0,INVOICE ©,USD
INVOICE,1999-01-20,2.0,COMMERCIAL INVOICE ©,USD
INVOICE,2010-05-01,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,1997-11-19,224.94,TAX INVOICE ©,USD
INVOICE,2008-08-24,328.8,INVOICE ©,USD
INVOICE,2006-10-16,0.0,TAX INVOICE ©,USD
INVOICE,2004-04-21,51.91,COMMERCIAL INVOICE ©,USD
INVOICE,2010-12-06,491.7,TAX INVOICE ©,USD
INVOICE,2018-03-10,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2014-05-19,0.0,INVOICE ©,USD
INVOICE,2011-10-26,18.62,COMMERCIAL INVOICE ©,USD
INVOICE,2015-04-12,0.0,INVOICE ©,USD
INVOICE,2004-05-04,0.0,INVOICE ©,USD
INVOICE,1996-08-27,49.08,INVOICE ©,USD
INVOICE,2010-06-06,250.5,TAX INVOICE ©,USD
INVOICE,2000-10-22,31.56,INVOICE ©,USD
INVOICE,2021-10-02,0.0,INVOICE ©,USD
INVOICE,2005-04-25,0.0,TAX INVOICE ©,USD
INVOICE,2012-08-31,71.47,INVOICE ©,USD
INVOICE,1994-08-27,0.0,TAX INVOICE ©,USD
INVOICE,2001-12-30,0.0,INVOICE ©,USD
INVOICE,2012-06-30,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2008-12-26,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2005-05-15,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2008-04-02,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,1998-05-17,371.1,TAX INVOICE ©,USD
INVOICE,2017-03-20,0.0,INVOICE ©,USD
INVOICE,2008-08-12,0.0,INVOICE ©,USD
INVOICE,2008-06-06,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2009-08-07,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2021-09-26,0.0,INVOICE ©,USD
INVOICE,2004-12-17,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2018-04-17,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,1998-08-04,69.51,TAX INVOICE ©,USD
INVOICE,2001-10-19,58.97,INVOICE ©,USD
INVOICE,2020-04-18,0.0,TAX INVOICE ©,USD
INVOICE,2011-04-23,0.0,INVOICE ©,USD
INVOICE,2007-11-05,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2011-07-10,0.0,INVOICE ©,USD
INVOICE,2007-08-15,71.64,COMMERCIAL INVOICE ©,USD
INVOICE,2016-07-20,0.0,INVOICE ©,USD
INVOICE,2011-11-07,0.0,INVOICE ©,USD
INVOICE,2018-10-18,4.91,COMMERCIAL INVOICE ©,USD
INVOICE,1997-05-26,10.9,INVOICE ©,USD
INVOICE,2022-06-29,18.64,COMMERCIAL INVOICE ©,USD
INVOICE,2019-11-22,60.91,COMMERCIAL INVOICE ©,USD
INVOICE,2018-01-17,6.0,COMMERCIAL INVOICE ©,USD
INVOICE,2004-08-31,4.0,COMMERCIAL INVOICE ©,USD
INVOICE,2019-12-07,56.82,COMMERCIAL INVOICE ©,USD
INVOICE,2009-04-20,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2020-06-05,71.04,INVOICE ©,USD
INVOICE,2010-08-05,10.98,COMMERCIAL INVOICE ©,USD
INVOICE,2011-03-11,0.0,INVOICE ©,USD
INVOICE,2009-11-18,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2016-03-01,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2005-07-04,57.98,COMMERCIAL INVOICE ©,USD
INVOICE,2020-10-17,49.84,COMMERCIAL INVOICE ©,USD
INVOICE,2013-03-08,1.0,COMMERCIAL INVOICE ©,USD
INVOICE,1997-11-16,6.0,COMMERCIAL INVOICE ©,USD
INVOICE,2007-06-23,1.0,TAX INVOICE ©,USD
INVOICE,2006-07-30,47.99,TAX INVOICE ©,USD
INVOICE,2003-02-26,0.0,INVOICE ©,USD
INVOICE,1996-09-25,0.0,TAX INVOICE ©,USD
INVOICE,2016-12-22,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2001-10-22,86.54,TAX INVOICE ©,USD
INVOICE,2010-12-08,45.29,INVOICE ©,USD
INVOICE,2008-10-01,167.16,INVOICE ©,USD
INVOICE,1994-06-03,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2018-02-19,42.4,INVOICE ©,USD
INVOICE,,563.61,COMMERCIAL INVOICE ©,USD
INVOICE,1999-11-22,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,1996-12-25,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2019-09-02,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2014-05-23,0.0,INVOICE ©,USD
INVOICE,2020-11-26,0.0,TAX INVOICE ©,USD
INVOICE,2001-10-07,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2018-01-15,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,1997-08-22,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2018-06-21,0.0,TAX INVOICE ©,USD
INVOICE,2016-02-19,32.18,TAX INVOICE ©,USD
INVOICE,2019-08-02,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,1999-03-29,0.0,INVOICE ©,USD
INVOICE,2008-01-16,0.0,INVOICE ©,USD
INVOICE,1996-10-31,46.32,INVOICE ©,USD
INVOICE,2003-06-07,22.21,TAX INVOICE ©,USD
INVOICE,2019-07-20,0.0,TAX INVOICE ©,USD
INVOICE,1996-10-09,0.0,TAX INVOICE ©,USD
INVOICE,2011-02-07,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2000-01-03,16.66,COMMERCIAL INVOICE ©,USD
INVOICE,2000-03-20,0.0,TAX INVOICE ©,USD
INVOICE,2005-12-05,1.0,COMMERCIAL INVOICE ©,USD
INVOICE,1993-05-10,0.0,TAX INVOICE ©,USD
INVOICE,2021-02-23,76.1,COMMERCIAL INVOICE ©,USD
INVOICE,2021-04-11,2.0,INVOICE ©,USD
INVOICE,2011-09-06,0.0,INVOICE ©,USD
INVOICE,2004-03-19,86.9,COMMERCIAL INVOICE ©,USD
INVOICE,2008-01-19,61.98,TAX INVOICE ©,USD
INVOICE,1996-07-19,3.0,INVOICE ©,USD
INVOICE,2005-04-16,137.4,COMMERCIAL INVOICE ©,USD
INVOICE,2020-06-16,45.15,TAX INVOICE ©,USD
INVOICE,2008-02-28,0.0,INVOICE ©,USD
INVOICE,2013-02-26,0.0,INVOICE ©,USD
INVOICE,2016-12-17,0.0,INVOICE ©,USD
INVOICE,1996-02-06,0.0,INVOICE ©,USD
INVOICE,2000-01-14,97.0,COMMERCIAL INVOICE ©,USD
INVOICE,2006-06-13,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2007-03-15,89.15,TAX INVOICE ©,USD
INVOICE,1998-10-14,75.12,COMMERCIAL INVOICE ©,USD
INVOICE,2004-12-08,51.85,TAX INVOICE ©,USD
INVOICE,2015-01-09,68.97,INVOICE ©,USD
INVOICE,1995-12-19,0.0,TAX INVOICE ©,USD
INVOICE,2018-02-26,46.19,INVOICE ©,USD
INVOICE,2007-05-07,5.0,INVOICE ©,USD
INVOICE,1997-12-01,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2010-07-31,0.0,INVOICE ©,USD
INVOICE,2012-06-20,0.0,INVOICE ©,USD
INVOICE,1997-04-12,0.0,TAX INVOICE ©,USD
INVOICE,2004-10-01,46.18,COMMERCIAL INVOICE ©,USD
INVOICE,2010-04-05,190.32,TAX INVOICE ©,USD
INVOICE,1995-05-21,0.0,TAX INVOICE ©,USD
INVOICE,2013-02-27,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2019-06-01,95.74,COMMERCIAL INVOICE ©,USD
INVOICE,2008-12-13,0.0,INVOICE ©,USD
INVOICE,2002-01-20,0.0,TAX INVOICE ©,USD
INVOICE,1997-03-21,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2004-05-03,0.0,TAX INVOICE ©,USD
INVOICE,2003-01-07,30.28,INVOICE ©,USD
INVOICE,2009-06-13,0.0,INVOICE ©,USD
INVOICE,1994-01-31,91.98,INVOICE ©,USD
INVOICE,2002-11-12,0.0,INVOICE ©,USD
INVOICE,2009-04-07,58.46,TAX INVOICE ©,USD
INVOICE,2008-08-02,0.0,TAX INVOICE ©,USD
INVOICE,2020-06-04,0.0,COMMERCIAL INVOICE ©,USD
INVOICE,2017-08-27,0.0,INVOICE ©,USD
INVOICE,1996-03-25,0.0,INVOICE ©,USD
INVOICE,2008-05-03,0.0,INVOICE ©,USD
INVOICE,2017-10-22,5.0,INVOICE ©,USD
INVOICE,2009-04-26,70.86,COMMERCIAL INVOICE ©,USD
INVOICE,2008-12-28,90.12,TAX INVOICE ©,USD
